,0,1,2,3,4,5,6
287,Hellboy II: The Golden Army,(2008),7+,120 min,"Action, Adventure, Fantasy",7.0,"
A prince of the mythical world starts a rebellion against humanity in order to rule the Earth. Hellboy and his team must fight to stop him from locating the all-powerful Golden Army."
288,Abominable,(2019),7A,97 min,"Animation, Adventure, Comedy",7.0,"
Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs."
289,Er ist wieder da,(2015),---,116 min,"Comedy, Drama, Fantasy",7.0,"
Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society."
290,Thelma,(2017),18+,116 min,"Drama, Fantasy, Horror",7.0,"
A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results."
291,ParaNorman,(2012),13A,92 min,"Animation, Adventure, Comedy",7.0,"
A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse."
292,Holy Motors,(2012),15+,115 min,"Drama, Fantasy",7.0,"
A man boards a limousine to be driven to his day's work: nine mysterious ""appointments."""
293,Mighty Aphrodite,(1995),R,95 min,"Comedy, Fantasy, Romance",7.0,"
When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute."
294,The One I Love,(2014),15A,91 min,"Comedy, Drama, Fantasy",7.0,"
A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation."
295,The Mummy,(1932),---,73 min,"Fantasy, Horror",7.0,"
A resurrected Egyptian mummy searches Cairo for the girl he believes to be his long-lost princess."
296,Angel-A,(2005),R,91 min,"Comedy, Drama, Fantasy",7.0,"
A beautiful woman helps an inept scam artist get his game together."
297,Les visiteurs,(1993),R,107 min,"Comedy, Fantasy",7.0,"
A medieval knight and his servant ask a familiar wizard to move them back in time to prevent father-in-law's accidentally killing. Instead, they fly away to the 20th century."
298,If Only,(2004),PG-13,92 min,"Comedy, Drama, Fantasy",7.0,"
It takes a tragedy to teach the young businessman Ian to put love ahead of work and open up to his musician girlfriend Samantha."
299,The Christmas Chronicles,(2018),7+,104 min,"Adventure, Comedy, Family",7.0,"
The story of sister and brother, Kate and Teddy Pierce, whose Christmas Eve plan to catch Santa Claus on camera turns into an unexpected journey that most kids could only dream about."
